,screenName,userId,text,location,multi-team
2520,_daryn24,801327001.0,"Fake trainers be like ""Team Mystic!"" But don't know who Articuno is 💁🏼","Tracy, CA",False
2521,shellystrick4L,35386497.0,Definitely a team valor https://t.co/nUMVxJegbH,"Atlanta, GA",False
2522,Euro_Trash_Girl,3103532296.0,@souljafetus team Valor hell yeah,"Minnesota, USA",False
2523,HanginDane,21275937.0,"Dude on the recreational slow pitch soft ball team with oakleys, baseball pants, metal cleats, and batting gloves is DEF team valor","Boston, MA",False
2524,iceebeenie,30810727.0,When there's more people playing #PokemonGO than at the bars. 😝#community #TeamMystic https://t.co/cBZPCAFYCZ,Capitol Park,False
2525,hey_there_lyssa,59553619.0,@Jack_Septic_Eye @GrittySugar I'm team Valor 🔥,"Cheektowaga, NY",False
2526,j_strong22,2349749369.0,Team instinct 🖖🏼,"Tennessee, USA",False
2527,AimMiramontes,152815496.0,@thetalkingfist1 team MYSTIC BITCH https://t.co/nTmcVdgULa,"Woodland, CA",False
2528,GingerFreak_,631500644.0,I'm trying to catch them all assholes #TeamMystic #PokemonGO,"Tennessee, USA",False
2529,drv,259706741.0,💪🏻🤓👍🏻 #PokemonGO #TeamValor 🔴🔴🔴 https://t.co/ilv35ImdK6,"Oxford, MS",False
2530,cs6ranger,14782859.0,@coldplague1220 Pokemon is life #TeamInstinct,"Michigan, USA",False
2531,pokemongo_510,7.539929564790129e+17,"Team Mystic takeovers!
🔵Ⓜ🔵 ~k
•
🔵💛🔴
•
#gymtakeover #pokemongo510 #pokemongo #anime… https://t.co/Mjy8wdhM4m","Union City, CA",False
2532,8bit________,3028371164.0,Fuck team valor https://t.co/GDZyyMtbSf,"Burke, VA",False
2533,mxneagle,1369445096.0,"@HappyLiooon Ok... JOIN TEAM VALOR!. Just kidding, you don't have to! But 😀","New Hampshire, USA",False
2534,MrKravin,802744675.0,@MithicalEnt #TeamValor all the way,"Texas, USA",False
2535,morganisaginger,422103884.0,#TeamInstinct https://t.co/2UBDP7BIny,"Flint, MI",False
2536,TheLambertghini,342202100.0,I swear I'm like the only person that is #TeamInstinct I just thought the logo looked the coolest,"West Virginia, USA",False
2537,abbie_k,2513674730.0,me when someone insults team valor and says we're never gonna win all the gyms https://t.co/VephX0WrZE,"Tiki Island, TX",False
2538,TheHarshilS,2310737543.0,#TeamMystic 🔵,"Mount Juliet, TN",False
2539,DominicTermini,2320792209.0,TEAM VALOR!!!!!!!!!!,"Warren, MI",False
2540,eG_acefisher1,20329196.0,Always love water type @Pokemon and caught this #Psyduck while fishing. #PokemonGO #TeamMystic https://t.co/ZYJq17QH0S,"La Porte, IN",False
2541,flacko_jordye,2277819536.0,Team Mystic where you at https://t.co/tsuycHRsod,"Myrtle Beach, SC",False
2542,brianaetastet,1059192271.0,@DigiRanger1994 excuse me sir team mystic sticks together teammates don't accuse other teammates!!,"Harvey, LA",False
2543,TripleRPD,58917574.0,@seandonquan @mccoyadam @calmedoctorhuey @drew_huey @dinglebaileyPEZ didnt know we had allegiances #teamvalor #teamjacob #teamcap,"Warren, PA",False
2544,xambarrr,3089522899.0,@twyofficial I'm team mystic but this is ugly https://t.co/LcMURSGjU3,"South Carolina, USA",False
2545,SquadMystic,7.53052892249088e+17,This been happening to anyone else?! And on a Saturday too! #PokemonGO #TeamMystic #PokemonGOATL @TeamMysticATL https://t.co/j14FaxVXhh,"Dunwoody, GA",False
2546,RTWeirdZ,2478987558.0,"They have a new message for their server bust. Also, team Valor in the bg lol https://t.co/9DxEuB8Cnt","North Carolina, USA",False
2547,mxneagle,1369445096.0,@LeafyIsHere Whoo team Valor,"Maine, USA",False
2548,25AIR_MIKE,400492217.0,"My boats name for the cruise is valor, and I'm team valor in Pokemon lol","Orlando, FL",False
2549,rivas512,2421733760.0,Not perfect but I'm pleased with myself. :D #valor @ Starbucks https://t.co/8YLWspeMyZ,"Austin, TX",False
2550,MatiasCarulli,1250450280.0,@_sipay_ Team Valor stay high up,"Florida, USA",False
2551,_sipay_,1367647645.0,get out my mentions team instinct dumb lit😤 https://t.co/Ky5gt1QDhG,"Miramar, FL",False
2552,TrashdoggXpress,1977606798.0,Also S/O Team Valor,"Frisco, TX",False
2553,seanmcdh,143415365.0,"Admittedly, #TeamInstinct def has the coolest tag line, eh @tony2tall 😝 https://t.co/HfmQlXZAIz","Winter Park, FL",False
2554,PhratTeam_FM,291382644.0,Real talk 🤘🏾😂 #TeamInstinct  https://t.co/4nHtvChJVo,"Philadelphia, PA",False
2555,EspirituIan,824096912.0,#TeamInstinct https://t.co/ZgGtLy1qwW,"Emeryville, CA",False
2556,seanmcdh,143415365.0,The #PokemonGo servers are down! #TeamInstinct be like… https://t.co/2eCSWPOCkM,The COOP - A Southern Affair,False
2557,lxlxvnnx,2470221954.0,My dad and brother already chose team instinct https://t.co/DUMWiaky6q,"Menifee, CA",False
2558,LivePhotography,17045265.0,Niantic keep going the #pokemongo servers might need to be replaced from all the new #teamvalor trainers bring so much #fire,"West Jordan, UT",False
2559,Scotthehunt,579032616.0,Because #PokemonGO makes me nerd out. There is no shelter from this storm. #TeamInstinct https://t.co/ptwRNCZwVH,"Newport News, VA",False
2560,labdogs42,15722605.0,This WalMart checkout line would be less miserable if they made it a Pokemon gym. #TeamMystic @PokemonGoApp @TeamMysticPGO,"Pennsylvania, USA",False
2561,BrandonReuter,407395019.0,Which team are you? #teamvalor @ Stewart's Heating &amp; Air Conditioning Company https://t.co/1oOPFSKZvz,"Dixon, IL",False
2562,Gator_the_Tank,352584771.0,Me every 5 secs to see if the #PokemonGO servers are back up #TeamValor https://t.co/yduj6oMyGD,"Virginia, USA",False
2563,baristanikki,3038393814.0,Auburn 7-4📚show me your #PokemonGO profile &amp; #TeamMystic gets 50 cents off ur drink #bikinibarista #baristas https://t.co/qHaP1FnCuJ,Baristas,False
2564,jeffweisbein,62977024.0,"team valor, amirite?","Gowanus, Brooklyn",False
2565,OfficialKaixc,4799237537.0,@iaznninjaa team mystic!!,"Enterprise, NV",False
2566,dolldoesstuff,4647331883.0,Breakfast and then a long day of #pokemongo at one of our local parks 😍 #teamvalor… https://t.co/pT9Y8VuPXH,"Davie, FL",False
2567,mctexus,125845183.0,"#PokemonNoGo most annoying crash when I was about to retake the gym on our street, solo! #thisIsOURgym  #TeamMystic https://t.co/lGmG5eXhxJ","Garland, TX",False
2568,DemoXD,46383575.0,@PrestonMitchum @MacTXD #TeamMystic,"Stamford, CT",False
2569,kaitlindowis,351147196.0,Down town Fort Myers last night #TeamInstinct @TeamInstinct_Go @TeamInstinctFL https://t.co/m2BR4tGxB5,"San Carlos Park, FL",False
2570,JonesWJ,320196121.0,When #PokemonGO isn't working but you still wanna play #pokemon #pokemonred #TeamValor #Pokemon20 https://t.co/n11XX67zms,"Linton Hall, VA",False
2571,Tyler_Horning,394315175.0,Team Valor till I die ♦️🎴🔴💉 https://t.co/OKVHTopLh0,"Parole, MD",False
2572,ColbyStop,346783020.0,@ShaughnShaughn #TeamMystic BRO,"Kansas, USA",False
2573,cherokeewesa,63983673.0,"Let the hate roll in 
-
#pokemongo #pokemon #summercamp #camp #teamvalor #valor @ OBU - Raley… https://t.co/Hb6gZG72mW","Shawnee, OK",False
2574,ChiefVolfan615,23285804.0,One gym at a time don't mess with #TeamMystic @TeamMysticPGO https://t.co/akzK9I9wi8,"Herricks, NY",False
2575,ChiefVolfan615,23285804.0,So last night my 2k egg! #TeamMystic @TeamMysticPGO https://t.co/tobhHwgTv9,"Herricks, NY",False
2576,martino_jared,1548958472.0,And I thought people were excessive with picking sides for Blue &amp; Gold… but Pokemon Go has completely surpassed that 😂💙 #TeamMystic,"West Babylon, NY",False
2577,AnimeAnalystXV,2437676203.0,@Jxmmi My nigga on Team Valor 🔥,"New Orleans, LA",False
2578,_sipay_,1367647645.0,team instinct is so underrated,"Miramar, FL",False
2579,wildestkota,594752963.0,@ the people with a team mystic hat u suck,"Orlando, FL",False
2580,gregprine,322777564.0,@HburgDowntown ...not of they are on team Valor,"Hattiesburg, MS",False
2581,Gator_the_Tank,352584771.0,#PokemonGO servers are down....what are we all going to do? I'm freaking out #TeamValor https://t.co/udnNeLrGht,"Virginia, USA",False
2582,allytbrett,30291566.0,Will a kind stranger please tweet me when the servers are working? I can't keep trying to login - it's embarrassing. #PokemonGO #teamvalor,"Jefferson, OH",False
2583,TeamMysticAUSTX,7.519757181840384e+17,"Morning y'all, take as many gyms for #TeamMystic and stay safe and hydrated. Make sure to report your victories to your local mystic chapter","Texas, USA",False
2584,GlowaskiTyler,473557956.0,Being team valor is like being a golden state warriors fan,"Ohio, USA",False
2585,Mr_Gare_Bear,2328118700.0,#2016in3words Team Mystic Sucks,"Holland, OH",False
2586,hofmann_noah25,2833494782.0,#TeamValor https://t.co/yyfHSFFiL1,"Lowell, IN",False
2587,TampaAmazeMe,433493817.0,Anyone taking down some gyms yet at @BuschGardens we need the play by play here. #TeamInstinct,"Tampa, FL",False
2588,isaiah_smith28,429454728.0,@Guiltyxdog you're probably team instinct,"Dixon, CA",False
2589,Jared_Rencher,490969020.0,Go team mystic! (Or if you prefer communism) go team harmony! https://t.co/QhhTuMRmjG,"Des Moines, IA",False
2590,StephenMJGedney,496671470.0,@ikillcameron @DeadToJoey #TeamMystic 4 Life 😏,"Carmichael, CA",False
2591,SquadMystic,7.53052892249088e+17,Anyone been to the #ATLBeltline for #PokemonGO? Think of heading that way. #PokemonGOATL #PokemonGoAtlanta #TeamMystic,"Dunwoody, GA",False
2592,icantdecideivan,317524472.0,@Ivan0oze @coDEEZnuts smh team Mystic,"Las Vegas, NV",False
2593,B_rad_epic,7.182650846031954e+17,@LeafyIsHere team valor all the way,"West Virginia, USA",False
2594,Jackyeby,7.384617536511468e+17,"Repub if your team valor 🙏🏽😏
https://t.co/AIYdwZH1Js
#iFunny(&gt; https://t.co/JBerrBrCxp","Brick, NJ",False
2595,gagelee08,7.294581127810253e+17,@james_pesson #TeamValor,"Louisiana, USA",False
2596,gopokegym,7.534362650437591e+17,@TeamInstinct_Go Hi there! :) We're an apparels label for Pokémon GO fans - https://t.co/HcvbPeBw8O. Keen to provide a promo for your team?,"Boston, MA",False
2597,baehola,1090868246.0,TEAM VALOR GETS A FREE CARAMEL LATTE GOURMET CUPCAKE WHEN YOU COME IN TODAY. Working the counter from open to close https://t.co/wzOQXiDwjZ,"Vermilion, OH",False
2598,SSaiyanJ,2421722736.0,Guess the servers are getting fixed today! Fucked up my morning run tho😣 #PokémonGo #TeamValor #PokèmonGoAdventures https://t.co/h90udkk6LL,"San Diego, CA",False
2599,BridgetPeralez,2895927919.0,#teamMystic https://t.co/rGLvZo0q0Q,"Austin, TX",False
2600,SSaiyanJ,2421722736.0,We will have a hike and pub crawl. Hike is all ages and pub crawl is 21&amp;up obviously  #slyproductions #TeamValor  https://t.co/TF9NaJqErX,"San Diego, CA",False
2601,Carolin3Johnson,549722335.0,#TeamInstinct https://t.co/OKI1b4FRg1,"Austin, TX",False
2602,savevsparenting,7.291570370499174e+17,@Mysticrips @PhillyGameGirl #TeamMystic,"Brooklyn, NY",False
2603,Alyssssaaa_G,136440996.0,@AdrianSauce I'm team Valor 😒,"Sioux Falls, SD",False
2604,DubDeeArr,2523672016.0,@onetwogee but are you team valor?,"Bronx, NY",False
2605,DehFluffyGamer,3137498275.0,@KestrilTheFox dont be a sheep and make the wrong choices go #TeamMystic,"Hacienda Heights, CA",False
2606,rejectsuprstar,265123993.0,Glitch didn't stop me taking over the Western Front 4 #TeamMystic. Used my punk band name. #PokemonGo @PokemonGoApp https://t.co/NnExE6lU6A,Western Front,False
2607,Jonnyrashid,296889553.0,Who's gonna set up a Lure Module at 2309 N. Broad St. on Sunday night? @CircleofHopeNet #PokemonGO #TeamMystic,"Philadelphia, PA",False
2608,Padromi,47379643.0,@Bzlapped team Instinct!,"Port Chester, NY",False
2609,bob0228_,2499800922.0,@BrickyOrchid8 team instinct,"Pelham, NH",False
2610,rejectsuprstar,265123993.0,"WTF #PokemonGO. @PokemonGoApp It didn't crash yet, but won't let me add my pokemon OR change to #TeamMystic. https://t.co/sUtpEZphuL",Western Front,False
2611,WhoIsMoore,7.308594180452844e+17,Team instinct https://t.co/e0rOnUUB0V,"Goodyear, AZ",False
2612,DehFluffyGamer,3137498275.0,@LeafyIsHere is rhat because there is no room on team mystic for wart dick bois,"Hacienda Heights, CA",False
2613,montanarojohn1,3647836877.0,@LeafyIsHere hey dad I'm team mystic,"Conneaut, OH",False
2614,SammiyMorgan,46780734.0,"@like551ninjas You're team instinct?????????????? My baby SeeStar, you have made me proud!","Michigan, USA",False
2615,Real_Life_Dad,3425343939.0,"Just evolved my first Eevee, now I finally have something with a decent CP #PokemonGO #TeamValor https://t.co/aTkskdQYSQ","Marshfield, WI",False
2616,tmj_cte_hrta,25083562.0,"This #job might be a great fit for you: Barista (US) - https://t.co/I9Xfjsmk3j #Hospitality 12 COOGAN BLVD, #MYSTIC, CT #Veterans #Hiring","Mystic, CT",False
2617,TisonMIA_NFL,172928210.0,i need more #TeamMystic friends :(,"Pennsylvania, USA",False
2618,megspuinsai,3953879292.0,#teamvalor https://t.co/npC22C74wM,"Waimalu, HI",False
2619,John19254,880508798.0,I ordered it yesterday and I really want my #TeamMystic and #TeamHarmony stuff to get here already. Lol I want it!,"Manhattan, NY",False
2620,BreeisaCookie,2715841124.0,Finally home from PKMN Hunting at the LongBeachPike &amp; at 1 point was the gym leader at the lighthouse 💙 #TeamMystic https://t.co/VyxfKoe9et,"Long Beach, CA",False
2621,CrustyCucumber,1355927826.0,Team instinct 4ever bitch,"San Diego, CA",False
2622,the_only_ARK,371024821.0,"Team #VALOR wallpaper or lock screen. 💥💥💥

#PokemonGO #moltres https://t.co/rU5b6XmWR3","Indianapolis, IN",False
2623,ryan_knows,74253452.0,Pokemon yellow was the first Pokemon game I had on my gameboy so I had to go team instinct baby,"Hayesville, OR",False
2624,teates_tweets,247442739.0,First gym takeover. Heck yes! #teammystic #pokemongo @ Decatur… https://t.co/M8mJecfkgZ,"North Decatur, GA",False
2625,aseanfromspace,2523550993.0,#pokemon #pokemongo #teaminstinct #alamo @ The Alamo https://t.co/zDD9p57Kj3,"San Antonio, TX",False
2626,DonyaeCarter,7.206292694795756e+17,Team valor donyae3000. https://t.co/iN2Q51089o,"Baltimore, MD",False
2627,izmegaboo,2292749662.0,#TeamMystic easy gainz yo there was like a 1200 snorlax before sammys lol https://t.co/oGk59vBqwH,"Irvine, CA",False
2628,stingingnetty,27908338.0,"Some highlights from last night : hatched Chansey, Dratini was in someone's yard 😭, and Beans grew up! #teamMystic https://t.co/mf0TLgZsll","Michigan Center, MI",False
2629,resplendentvers,2230775562.0,Chris Sabat is #TeamValor I'm so done with this fucking game. 😂❤,"Lakeland, FL",False
2630,OMG_ItsKhairy,309922057.0,#TeamValor filled with niggas like this https://t.co/Mz13QMQjmb,"Baltimore, MD",False
2631,jeanifurr,32294464.0,When you win your first Pokemon Gym only to find a glitch took it away from you. #PokemonGO #TeamValor #wtf https://t.co/Yb0bGKzvko,"Anaheim, CA",False
2632,stingingnetty,27908338.0,The disabled players won't mind either - thanks ! #PokemonGO #teamMystic  https://t.co/JHAgjYsiPX,"Michigan Center, MI",False
2633,cxi,7192292.0,"Hit level 24 and holy crap is this hefty farming. Need 150,000 XP to reach level 25. #PokemonGO #TeamValor","Portland, OR",False
2634,HeminDem,282317220.0,@kiworange pls tell me ur team Valor,"Texas, USA",False
2635,GarserTheClown,545661686.0,What the fuck 😂😂. Still #TeamValor #PokemonGO https://t.co/5fJrs4nSys,"Chicago, IL",False
2636,mariahkathleeen,410524234.0,@DerekDingler @TheMattTorres @CatchThemAlI gross.. Team Valor is clearly the better team,"South Carolina, USA",False
2637,jasminlovesyoux,2391735781.0,@FakeNerdBoy #TeamValor 🔥🔥 it's always lit 🔥,"Los Angeles, CA",False
2638,xSciFiCHiCKx,90339718.0,"*lays in bed before medication kicks in*
..THANK YOU based Pokémon GOds.
:3 🌊💙 #TeamMystic #PokemonGo https://t.co/mXn6k0htTY","Waltham, MA",False
2639,celestecristine,1014232525.0,#teamValor https://t.co/uzbeNXsCTR,"Arizona, USA",False
2640,kratuchie,2610690440.0,#TeamInstinct 💛⚜✨,"San Jose, CA",False
2641,katesomething_,3083630845.0,Just dyed my hair blue. #TeamMystic,"San Diego Country Estates, CA",False
2642,HeyImShawn_,451404705.0,@_ohmyJ0SH #TeamMystic,"Las Vegas, NV",False
2643,LuisVargas_66,3030862318.0,Team valor is a family,"Santa Clarita, CA",False
2644,TerrenceJCruz,1242583512.0,Team Mystic probably full of GSW fans,"West Carson, CA",False
2645,TerrenceJCruz,1242583512.0,Team Mystic full of bitches,"West Carson, CA",False
2646,DougTheHusky,236713331.0,Sorry but like #TeamMystic is cooler to Cosplay,"Los Angeles, CA",False
2647,Jpuente12_BASIC,7.007783784047411e+17,@LeafyIsHere #TeamValor,"Kenosha, WI",False
2648,DougTheHusky,236713331.0,#TeamMystic,"Los Angeles, CA",False
2649,rawbacuna,826538990.0,#TeamMystic,"Las Vegas, NV",False
2650,ArjunaGautama,812371190.0,Another one bites the dust! #pokemongo #teamvalor @ Bagley Community Park https://t.co/hIVaXPhcpt,"Vancouver, WA",False
2651,KlutzZDame,735609726.0,"Took my first gym! ^.^ Not very high but still, I did this! #PokemonGo #TeamMystic  #Pokemon https://t.co/HllCXOXpjf","Visalia, CA",False
2652,Rod13Guzman,504789441.0,It's about time team instinct gets some respect around UTSA 😉 https://t.co/WIUQT9VvD4,"San Antonio, TX",False
2653,CookKangaroo,2729500631.0,#TeamMystic 😤💙 https://t.co/QNJCrlQdZz,"Visalia, CA",False
2654,JB_DaLegend,29648890.0,For Anyone That Didn't Know! #PokemonGo #TeamInstinct #Instinct ⚡️⚡️⚡️ #Pokemon @ Andrews Air… https://t.co/bxzVOXGD3R,"Andrews Air Force Base, MD",False
2655,CharliStarling,1050659664.0,#Mine #teaminstinct @ Hard Hat Lounge https://t.co/84Njzewbt1,"Las Vegas, NV",False
2656,_gallo__,2648061814.0,team mystic 😼🙏🏻😎 https://t.co/RRmInG2lBI,"San Jacinto, CA",False
2657,ggjcrmd,7.531455357420954e+17,It's never fun when creeps from #TeamValor shut their car lights off &amp; watch you while you take on a gym. Such a bad show &amp; dangerous!,"Irvine, CA",False
2658,juststopbruh_,3011547146.0,@808srej shut yo bum ass up I'm the shit while your basic ass on team instinct and stanning for green and yellow,"La Vergne, TN",False
2659,KendallandMoore,192424711.0,it's mr steal your gym ( again ) sorry #TeamInstinct https://t.co/4MaadhKFxz,"Richmond, VA",False
2660,MyDraculaCape,1639945398.0,"Btw for those who wanna know, I'm team Mystic 👌 https://t.co/lEf03aOIQq","Phoenix, AZ",False
2661,wbuffaloo7,3369306674.0,@Pokketsays @YouTube Welcome 2my Single Pokemon lvl 6 Gym*Team Zapdos! #PokemonGO #TeamInstinct #Pokemon #LosAngeles https://t.co/3sAlTUREAG,"Los Angeles, CA",False
2662,StenhouseGage,3029476120.0,Team instinct. https://t.co/xOCVGH33bY,"Apache Junction, AZ",False
2663,GroovyTone,1976171438.0,did this one for #TeamMystic https://t.co/pHELfvGqJP,"Edmond, OK",False
