,latt,location,long,multi-team,screenName,sentiment,text,userId
195,,"Edinburg, TX",,False,bbybiscuit,pos,Team Instinct has been slowly creeping into gyms in Edinburg. :-),243451575.0
196,,"Corvallis, OR",,False,UnicornPrincez4,pos,@ScaleMarauder13 omg! Well level 5 is when u choose so when u get there you should pick🔥 #TeamValor 🔥😉,2345830963.0
197,,"Fullerton, CA",,False,megan_kimm,neg,@Bradley_Fitz_ Team instinct is a joke my friend.,2810522432.0
198,-96.94289402,"Cedar Hill, TX",32.6027359,False,MintyFawn,pos,I require no sleep since #pokemongo #pokemon #teamblue #teammystic #gottacatchemall #nintendo… https://t.co/L6ICOQ3okY,3233217560.0
199,,"Coconut Creek, FL",,False,zack_norton123,pos,Team instinct needs to tighten up,2540925527.0
200,,"Denver, CO",,False,TeamMysticCOSpr,pos,#TeamMystic @TeamMysticPGO @MysticDenver Late night Eeveelution! Congirmed that Eevee's name changes its elolution! https://t.co/Qw8J87Desv,7.524057326040146e+17
201,-117.9248237,"Costa Mesa, CA",33.68223001,False,MadBeets,pos,#teamyellow #teaminstinct #PokemonGo @ Smallwood Park https://t.co/zlNAT73VO0,52657111.0
202,,"Los Angeles, CA",,False,ReadyEddie760,pos,Today was a Poke No Go in Santa Monica couldn't log in with hundreds of people there #TeamInstinct https://t.co/UmXRJOQWch,868738351.0
203,,"Richfield, MN",,False,lizvil1102,pos,Team instinct 💛💛👑✨ https://t.co/ljqvN1qGCg,1676633874.0
204,,"Bethany Beach, DE",,False,AKA_Snaps,pos,TEAM MYSTIC SQUAAAD @oblanchard122 https://t.co/crYl9K4lzL,2500830669.0
205,,"Lincroft, NJ",,False,ThomasDalziel,pos,Yasss finally! ❤️🔥 #Flareon #Eevee #PokemonGO #TeamMystic https://t.co/OkfHGW0ajr,575038432.0
206,,"Arbuckle, CA",,False,SwAg_5,pos,@shutupjnette word!! Because it's all about team Valor 💯,138930518.0
207,,"Brownsville, TX",,False,MarcoPadilla10,pos,"I need some team Instinct players to come take over some gyms with me, who's down tomorrow?",376714416.0
208,,"Arbuckle, CA",,False,SwAg_5,neg,@shutupjnette what level are you? Team mystic though? La cagas 🙄,138930518.0
209,,"Las Vegas, NV",,False,acklesjense,pos,@babbuDean #TeamInstinct better known as TEAM WINSTINCT~~ 🤘🏼⚡️,3044928786.0
210,,"Fridley, MN",,False,LifeOfMadz,pos,Finally #TeamValor ❤️,600603484.0
211,,"Denton, TX",,False,treybay_bay,,".@taylorswift13 @selenagomez you guys act like you belong to team mystic, am I correct in assuming this",17205699.0
212,,"Lancaster, CA",,False,OGmaestroo,pos,Yep nintendo makes you choose between bloods/crips or neither #teaminstinct  https://t.co/kbDrVBXPfR,874872176.0
213,,"Reno, NV",,False,urielmarquez,pos,@_Chino_98 @jnphr_ #TeamValor https://t.co/SK0Iz4d3yR,2853561758.0
214,,"Brownsville, TX",,False,MarcoPadilla10,pos,Team Instinct follow train yall if you're team Instinct give this a retweet,376714416.0
215,,"Brownsville, TX",,False,MarcoPadilla10,pos,Team Instinct is where it's at yall https://t.co/NNmz6VCLr0,376714416.0
216,,"Bellevue, WA",,False,Fobwashed,pos,@CrispyLovesYou @aurahack Glad ur finally coming around on #TeamValor,108446116.0
217,,"Breckenridge, TX",,False,lizardqueen1999,pos,Me and @matthayworth own all the Gyms #TeamValor,2383296140.0
218,,"Louisiana, USA",,False,johnifer519,pos,@Number_Juan1 team Valor holdin down veterans,1919018730.0
219,,"New Hampshire, USA",,False,ItsGizmoYT,pos,New phone lock screen #TeamMystic @TeamMysticPGO @MysticPGO https://t.co/MTwrXKPWdH,838164277.0
220,,"San Jose, CA",,False,thejtrizzles,pos,@thejtrizzles Reppin Team Mystic w the slapperZ💠 https://t.co/0cJ8HStMB7,1942277532.0
221,,"Washington, UT",,False,15TreyMorris,pos,@DAM435 @denverbros @MorrisBuster @kacilouwho11 me and @milzzz2 are also team instinct,465081949.0
222,,"Lodi, CA",,False,sammdemps,pos,@KeeWelch71 #Mystic,2531826530.0
223,,"Sunnyvale, CA",,False,jasonbach_,neg,@thealexislopez least you ain't team valor,479154129.0
224,,"Seattle, WA",,False,artmusing,pos,"Someone might get stabbed taking the gym in the alley behind my place. Not because it's dangerous, but because I play to win. #TeamMystic",130905351.0
225,,"Edinburg, TX",,False,Senpai_Blizzy,pos,Saw someone fighting for the park. Glad to say team Mystic held up. #Mystic,1450009710.0
226,,"Los Angeles, CA",,False,meezy_g,pos,I'd be more upset over it but they team mystic so it's cool,2267833177.0
227,,"Phoenix, AZ",,False,watashiethan,pos,💁 #TeamMystic https://t.co/FV2E2pottK,2891617631.0
228,,"Victorville, CA",,False,supernintend0pe,neg,"Hey, Team Mystic, how about instead of whining on the internet you start taking gyms?",384085645.0
229,,"Hesperia, CA",,False,OZZWALD_1,pos,Team valor even tho I loved zapdos since I was a kid,128389330.0
230,-118.3837545,"West Hollywood, CA",34.0853373,False,trentvanegas,pos,#Pokemon hunting in WeHo be like 💁🏼 #gottacatchemall #pokemongo #teaminstinct #teamyellow @… https://t.co/IDzYJuI6fQ,15955769.0
231,,"Oklahoma, USA",,False,cook_dillon,pos,Team mystic https://t.co/1yB62IwvDs,417325027.0
232,,"Moreno Valley, CA",,False,me_iamanthony,,@qyyramids2 when you're team mystic,297048035.0
233,,"Avondale, AZ",,False,_DannyCalderon_,pos,I get it. Team instinct is the underdog. But the underdogs are who they make movies about. #TeamInstinct #AshKetchum,1069383198.0
234,,"Berkeley, CA",,False,buster,pos,#teamhillary #teamtaylor #teamyellow 💁⚖,2185.0
235,,"Vancouver, WA",,False,jinx_mfc,pos,"@TeamValor_OR Here's my baby
#pokemongo #teamvalor #pokemongopnw #pokemongopdx https://t.co/KkidEVQfsY",3280379848.0
236,,"Muskogee, OK",,False,cornluver69,pos,#TeamMystic 😂 https://t.co/mPZP8dg6cU,2836699070.0
237,,"North Carolina, USA",,False,Diskovery_NC,pos,@PokemonGoTech @PokemongoTechh no they're real. Their #TeamMystic,1650850321.0
238,,"Belton, TX",,False,Lee_White73,pos,@BrandonWheeland team instinct. i see you,34419418.0
239,,"New Jersey, USA",,False,melzizza,pos,Found out Hillary Clinton is on Team Valor.... brb deleting my account and starting over....,413616203.0
240,,"Watson, LA",,False,Mitchell_Blake_,pos,"Happy birthday man , glad we get to spend it hunting Pokemon #TeamValor 👍🏼❤️‼️ https://t.co/XV7RZgVbba",1551909708.0
241,,"Denver, CO",,False,hawkeyesc2,pos,Stole myself a gym while at Denver airport. You got this Charmander! 😂 #TeamValor #PokemonGO https://t.co/S6518prJ76,47883278.0
242,,"Texas, USA",,False,tara_maldonado,pos,Bae and I beat a whole gym of team valor and left our babes there to defend it 💕 https://t.co/Xt4mPO44oZ,1643008292.0
243,,"Queens, NY",,False,DJMaticsNYC,pos,Team Valor!!!!,17148199.0
244,,"Michigan, USA",,False,dylberta,pos,🅱️oolin' #TeamValor  https://t.co/dtviDn3ge8,1432074570.0
245,,"San Juan, TX",,False,jerry_the_fish_,pos,@suburbiangay #TeamMystic,36199707.0
246,,"Abilene, TX",,False,DenverXVI,pos,#TeamValor,41465160.0
247,,"Chicago, IL",,False,Diegodeleon5445,pos,I've been on the Pokemon go Chicago page for like an hour just looking at all the cool Pokemon people have found #TeamMystic,331855766.0
248,,"Providence, RI",,False,julioberroa,pos,Iam watching Pokemon 2000 right now 😂😂 @TeamMysticPGO @MysticPGO @GoTeamMysticGo #TeamMystic,85140443.0
249,,"Oshkosh, WI",,False,LuffysHead,pos,#PokemonGO #TeamValor The best team https://t.co/IsRzkLhpuW,3484053437.0
250,,"Cedar Hills, OR",,False,Osmarkismexi,pos,Almost bought a black team instinct hat with a badass zapdos on the front ugh,2711310866.0
251,,"Wichita, KS",,False,matthileo,pos,Whipped up a wallpaper from an old photo of mine: https://t.co/HV1IsUmuFs #TeamInstinct #PokemonGO @PokemonGoApp https://t.co/Rerx7r01Ui,16954158.0
252,,"Huntington Beach, CA",,False,helenwebb2001,neg,some guy asked me if I was team valor and I responded with valor trash and almost got beat up:) #true #keeptrending #grinding #toohotoostop💯,3013993274.0
253,,"Leander, TX",,False,eyeviin,pos,"@taylor_button  if you aren't team mystic, im about to whoop some ass",2223104347.0
254,,"Urbana, IL",,False,ZoiePeters,pos,Omg yes. Too perfect #PokemonGO #TeamValor https://t.co/yctm0HEJPy,774825398.0
255,,"Cleveland, OH",,False,FULLMETALCAL,pos,@ToniLopez00 lol makes sense . I like yellow .. I even pick #TeamInstinct on Pokémon go,181897879.0
256,,"West Palm Beach, FL",,False,OlianIV,pos,Caught a Venusaur at the beach today. Pokemon is life! #TeamInstinct https://t.co/XdmCc5Lw8O,84312066.0
257,,"Portland, OR",,False,cxi,pos,This is exactly how Pokemon works. #TeamValor https://t.co/Lhm9LFMqMW,7192292.0
258,,"Austin, TX",,False,ponytailedlink,pos,@Gattoux PICK TEAM VALOR!!!!,590280760.0
259,,"Los Angeles, CA",,False,samdotkim,pos,In case you're wondering who runs Koreatown in #PokemonGO #TeamInstinct https://t.co/esng2TJhbs,396456385.0
260,,"Norco, CA",,False,SlimeBros_joe,pos,#TeamMystic  https://t.co/sUfGdTu8F8,1600039141.0
261,,"Bakersfield, CA",,False,eyerenemartin,pos,More like team instinct should be extinct 🔴😤😤💯💯💯 https://t.co/CS6ZjGnVNp,853388575.0
262,,"Temple, TX",,False,Mariahchasee,pos,@Taylahbowas Taylor... I thought we were friends. #valor,431744276.0
263,,"Hialeah, FL",,False,JDCV90,pos,My team represents my home well! #TeamMystic https://t.co/6uQyxPJHB7,121130766.0
264,,"North Carolina, USA",,False,HannahTheBudgie,pos,the team valor group text I'm in is literally just a constant stream of pokemon memes it's great lol,1041282624.0
265,,"Florida, USA",,False,caitlin_bc,pos,Probably best gym run by   #TeamInstinct 💛 #NoShelterFromTheStorm https://t.co/X8UzIVknnT,7.424554614257746e+17
266,,"Oswego, IL",,False,Nitroade28,pos,"I just Evolved 6 of these, caught Weezing and Tauros today in Chicago. Welcome to the family! #PokemonGO #TeamValor https://t.co/W5EnEbO61u",316591514.0
267,,"Ballville, OH",,False,codiebushy,pos,Are there any team instinct players here in Fremont? 👀,616644129.0
268,-122.20278753,"Renton, WA",47.50532684,False,DerekEastham83,pos,"the last thing #lickitung expected, was Irish spring soap 😜 #pokemongo #teaminstinct… https://t.co/Fb5KZ7x4JD",2847970963.0
269,,"Liberal, KS",,False,E_delatorre5,pos,"Team Mystic Currently has Gym, Your Welcome!!",1345998348.0
270,,"Cherryland, CA",,False,marawrah,pos,Painting the town yellow ✨#TeamInstinct @PGOTeamInstinct @TeamInstinctSF https://t.co/5br2Sp8biJ,72471583.0
271,,"Los Angeles, CA",,False,jg5conde,pos,The Golden Triangle..  #TeamInstinct #LosAngeles https://t.co/0dZruC4Cum,18789521.0
272,,"Los Angeles, CA",,False,jg5conde,pos,#TeamInstinct #LosAngeles https://t.co/6umKXooyKf,18789521.0
273,,"American Canyon, CA",,False,JoseFleek,pos,#TeamValor it is,790318488.0
274,-122.20278753,"Renton, WA",47.50532684,False,DerekEastham83,pos,"Ugh... I told you to stop magicarping in the sand... 😜
#pokemongo #teaminstinct #pokemonhumor… https://t.co/ztKjGpXi1P",2847970963.0
275,,"Maryland, USA",,False,gabbythegokart,pos,team valor 🔥👊🏾,132007133.0
276,,"Minneapolis, MN",,False,Mshort9876,pos,Team Valor 🔴,352629679.0
277,,"California, USA",,False,Anthony_Jared,pos,The gap from 22 to 23 fucking sucks #TeamValor https://t.co/95nVtjOxlR,144689311.0
278,,"Joliet, IL",,False,PaulzLawlz,pos,I bought a Team Valor shirt last night and I'm actually pretty pumped for it to get delivered,42036363.0
279,,"Minnesota, USA",,False,LoganTinnes,pos,#TeamInstinct #PokemonGO https://t.co/eCUSsaUAZy,467961985.0
280,,"Scottsboro, AL",,False,namaste_27,pos,It was a good night. #TeamValor https://t.co/58lH26Hmy5,18350034.0
281,,"Sevierville, TN",,False,Keene21,pos,Had to claim back the territory after being outta town for a few days haha #TeamInstinct #PokemonGO https://t.co/J7WuI6Id4J,330820245.0
282,,"Mobile, AL",,False,willamorrr,pos,Team #mystic for life,124285374.0
283,,"Norwood, OH",,False,Chase_King_Will,pos,#chiveonethree #opsupplydrop #Cincinnati #TeamInstinct #markiplier #SaveTheDate https://t.co/EsgwWAGzek,2447113915.0
284,,"Honolulu, HI",,False,evelynsaunicorn,pos,@Loosah808 ayyyyee team valor! 👌🏽👌🏽,2270878370.0
285,,"Indianapolis, IN",,False,MarissaGrandt,pos,Team valor,107270961.0
286,,"Portland, OR",,False,kede23,pos,I captured a gym today you guys. #TeamMystic,27603190.0
287,,"Tamiami, FL",,False,AndreaArizaga,pos,Look who I just found while in bed? #TeamMystic #PokemonGO https://t.co/FhvnVkjSLR,37265251.0
288,,"Ontario, CA",,False,Jon810Cortez,pos,#TeamValor fuck what you heard!! Fuck all other teams!,1107430904.0
289,,"Payson, UT",,False,TrevorWilliam17,pos,@tianna_annait17 YASSSSSSS TEAM MYSTIC 💙💙💙💙💙💙💙💙💙,443411040.0
290,,"Universidad, USA",,False,PokemonGoPR_,pos,Pues Los mejores. Team Mystic  https://t.co/QHh7vFQd1z,7.514815630119485e+17
291,,"Middletown, NY",,False,flydolo101,pos,Tonight's cook 💪🏿#PokemonGO #TeamInstinct https://t.co/RqYtBZI6Vz,597030122.0
292,,"Pleasant Valley, NY",,False,JeremyOjeda_,neg,90% of the niggas on team valor are just OD obnoxious about it for no reason...,101071220.0
293,,Fort Myers-Naples FL,,False,ghost_reiter,pos,I’m gonna go ahead and assert that @SpaceX is definitely #TeamValor,18038651.0
294,,"Daly City, CA",,False,ThoiStory,pos,#TeamMystic Pak! Ganern! https://t.co/FGDau3lHb9,142307457.0
295,,"Texas, USA",,False,prince_of_pink_,pos,"*Is casually walking to the store*
Random couple: ""Baaabe!""
""What?"" 
""Valor took my Gym!!!""
""Those bitches""
LOL! #TeamValor",6.959826678174188e+17
296,,"Arkansas, USA",,False,SawyerEFB,pos,@RealTCutt #TeamValor,350692577.0
297,,"Nebraska, USA",,False,munkeyzee,pos,@markiplier YES TEAM INSTINCT,2951752422.0
298,,"Du Quoin, IL",,False,TheAmeliaJE,pos,"Well, 12.8k is close enough, and @tristanmcintosh reached her goal! So here is my potato! #PokemonGO #TeamValor https://t.co/Z8jHIAgpPy",1453292240.0
299,,"Fort Polk South, LA",,False,MarkyMark2911,neg,@marcosisgood if that's the case then I'm #TeamTaylor fuck #TeamValor,1250512333.0
300,,"Fort Wayne, IN",,False,AlexFrostpaw,pos,Thats right. Im a gym leader. #TeamMystic https://t.co/O9YejyXcX0,136591081.0
301,-73.9068099,"Brooklyn, NY",40.69696,False,aphrospice,pos,#Rattata making sure I don't litter. #PokemonGo #PokemonGoNYC #TeamInstinct @ Creative Vape https://t.co/kSw3kyEEvV,16290855.0
302,,"Las Vegas, NV",,False,nickcola2015,neg,Tbh...i'd rather be on Team Rocket than #TeamMystic .,2671087188.0
303,,"Irving, TX",,False,aleman_L_,pos,#TeamInstinct,872790836.0
304,-122.24808689,"Vallejo, CA",38.12646283,False,LEN_C_of_SDE,pos,#PokemonGo #GymLeader #TeamValor @ Kaiser Permanente Vallejo Medical Center https://t.co/c2Kd9cfMUR,30312904.0
305,,"Kingfisher, OK",,False,officialjuan9,pos,🔑🔑🔑 aye team valor rules you're hella cool and a great Pokemon trainer 😉😂,1278582006.0
306,,"Wheaton, IL",,False,jdawg077,pos,Started Pokemon go about 6 hours ago and I am already a level 7 on team mystic 🙌🏼,47778536.0
307,,"Socorro, TX",,False,PowerSerg27,pos,#TeamMystic,342146229.0
308,,"Ontario, CA",,False,Jon810Cortez,neg,@GoForSteet if you're team Instinct..leave this convo,1107430904.0
309,,"Pleasanton, TX",,False,averyrenefalcon,pos,YOU GUYS THIS IS THE FIRST TIME IVE OWNED A GYM IM GUNNA CRY #TeamValor  https://t.co/6O9ZOPzRFp,2858125791.0
310,,"Belleville, IL",,False,BuzKillington69,pos,@PushinUpRoses I'm Team Valor also,33062826.0
311,,"Hazel Park, MI",,False,LeighDx13,pos,#TeamValor...my friend isnt happy 😂,236730361.0
312,-117.969,"Hacienda Heights, CA",34.0006,False,michaelandluigi,pos,"Yay!!!😍 #pokemongo #dragonite #teamvalor @ Hacienda Heights, California https://t.co/A1iuBG3uBv",2421828596.0
313,,"Brownsville, TX",,False,MsBinxt,pos,#TeamMystic @TeamMysticPGO 😎💙 https://t.co/1qvNfWmTkO,612872292.0
314,,"Harrisonburg, VA",,False,IIBloodOmenII,pos,Representing #TeamMystic in #Harrisonburg @TeamMysticVAVB @TeamMysticPGO https://t.co/gUtUeACBd3,514101824.0
315,,"Dallas, TX",,False,jhumphries77,pos,@brysonznasty @WORIDSTARHIPH0P team valor wins every time bitch boy,2228744485.0
316,,"North Carolina, USA",,False,DrakeJr98,pos,#TeamValor 🔥🔥🔥,1041336306.0
317,,"Statesboro, GA",,False,mogoss_,pos,"Couples who take over gyms together, stay together ❤️ #TeamValor https://t.co/7zMMHVtvYb",728815532.0
318,,"Bay City, MI",,False,ChelseyGlysz,pos,Retweet if you #TeamValor https://t.co/YDrYuKcD2G,452538273.0
319,,"Marysville, OH",,False,CarlyNapolitano,pos,team mystic,489453756.0
320,,"Valdosta, GA",,False,Nico_Corona,pos,The question that no one is asking: where is Joey's top percentage Rattata? #PokemonGO #TeamMystic #whereyouatjoey,98972818.0
321,,"Lubbock, TX",,False,austinsqueezy,pos,#TeamMystic,332084214.0
322,,"Meridian, ID",,False,garett_clizbe,pos,#TeamValor https://t.co/YplRtMwK1k,2857269025.0
323,,"Little Elm, TX",,False,lexxmarisa,pos,@virtuallysofia @abigailmason0 @donnanicole20 @itsmarbear ok all of u are wrong #teammystic,2157811118.0
324,,"Brooklyn, NY",,False,akimwonderland,pos,"What a beautiful sight! Finally got all 3 #starterPokemon‼️‼️
#TeamMystic #PokemonGO https://t.co/QlytF8ay0L",777484458.0
325,,"Phoenix, AZ",,False,SteSteFuxWithIt,pos,Caught hella Pokémon at the park. Was about to fade everyone who wasn't team valor,920282984.0
326,,"Concord, NC",,False,youngdyll,pos,team mystic  https://t.co/JwxUerAZEA,3470223748.0
327,,"Bakersfield, CA",,False,Jackson_Swaim,pos,Yo where my team mystic at,2609281354.0
328,,"Cameron Park, CA",,False,yorkt07,,this guy just drove up to my car to ask if I'm team mystic..,1885336698.0
329,,"Ojus, FL",,False,snmarlin,pos,Trying to get team Instinct some respect  #PokemonGO https://t.co/Ic2hUGGBPs,30389074.0
330,,"Chamblee, GA",,False,LoneNoah,neg,Team valor was on some fuck shit tonight 😪,2565865199.0
331,-118.309675,"Burbank, CA",34.18375278,False,ThePinupMoose,pos,💕 #PokemonGo Fun💕 This evening #TeamValor took the gym at the Cartoon Network studios! SUCESS💪💫… https://t.co/zg8htbVqB5,128928073.0
332,,"McKinney, TX",,False,SonykAzrael,pos,"White girl: Go Blue team!

Me: Team Mystic, get it right bitch",58566043.0
333,,"Doffing, TX",,False,Ale_Allyraine,pos,@MysticPGO #TeamMystic 💙 #Pokefest https://t.co/WLrSpncdZa,367399313.0
334,,"Lincoln Park, NY",,False,DanCahill313,pos,"With that said, #TeamValor",3968717368.0
335,,"Ridgefield, WA",,False,jackmannin,pos,@stiefyy TEAM MYSTIC,1044152930.0
336,,"Oxnard, CA",,False,Camilynea,,@rafanation_bp @DavZ___ @lyssssette EVERYONE IS ON TEAM VALOR,2311214016.0
337,,"Riverside, MD",,False,br0_itsbrooklyn,pos,Team mystic all throughout belcamp right now 😍😏💪🏼💪🏼,634099756.0
338,,"Alexandria, LA",,False,Justin__Lachney,pos,Everyone on the ramp to the overlook repping team valor 😏😏😏,821908986.0
339,,"Baltimore, MD",,False,SnappyTofu,,Taylor Swift is probably Team Valor,428859476.0
340,,"Chicago, IL",,False,LakeviewRunner,pos,@RealJoshReddick #TeamMystic,19952460.0
341,,"Inglewood, CA",,False,atzirijuarez,pos,team valor 🔴,1056603108.0
342,,"Dade City, FL",,False,jerrybolt,pos,#TeamYellow #DadeCity #RollCall  #PokemonGo,13457192.0
343,,"Worcester, MA",,False,queen_danielann,pos,#teamvalor,1463453132.0
